source target sign
HSA-MIR-124-3P ADAMTSL5 -
HSA-MIR-124-3P ARHGAP22 -
HSA-MIR-124-3P WNT5B -
HSA-MIR-124-3P STT3A -
HSA-MIR-124-3P VPS37C +
HSA-MIR-124-3P IFRD2 +
HSA-MIR-124-3P RASSF1 -
HSA-MIR-124-3P LRRC42 +
HSA-MIR-124-3P HRH1 +
HSA-MIR-124-3P CTNNB1 +
HSA-MIR-124-3P CNNM2 +
HSA-MIR-124-3P SYNC +
HSA-MIR-124-3P IQCE +
HSA-MIR-124-3P HMGN4 -
HSA-MIR-124-3P SMIM12 +
HSA-MIR-124-3P ADARB1 +
HSA-MIR-124-3P CMTM4 -
HSA-MIR-124-3P COLGALT1 +
HSA-MIR-124-3P DISC1 -
HSA-MIR-124-3P INA -
HSA-MIR-124-3P UGT1A10 -
HSA-MIR-124-3P MAZ -
HSA-MIR-124-3P NOL8 -
HSA-MIR-124-3P AKT3 +
HSA-MIR-124-3P FAM65C +
HSA-MIR-124-3P PRKCB -
HSA-MIR-124-3P USH2A -
HSA-MIR-124-3P PLA2G4A +
HSA-MIR-124-3P BAG5 -
HSA-MIR-124-3P NOL10 +
HSA-MIR-124-3P FAM171A1 -
HSA-MIR-124-3P TGFB1I1 -
HSA-MIR-124-3P EZH2 +
HSA-MIR-124-3P DNM3 +
HSA-MIR-124-3P LAPTM4A -
HSA-MIR-124-3P PYCARD -
HSA-MIR-124-3P PHF17 -
HSA-MIR-124-3P AARS -
HSA-MIR-124-3P TCTA +
HSA-MIR-124-3P HEBP2 -
HSA-MIR-124-3P PHF21B -
HSA-MIR-124-3P UMPS +
HSA-MIR-124-3P TMEM109 +
HSA-MIR-124-3P P4HA3 +
HSA-MIR-124-3P NECAP2 +
HSA-MIR-124-3P FAM133A -
HSA-MIR-124-3P TMBIM1 +
HSA-MIR-124-3P SGMS1 -
HSA-MIR-124-3P ITPRIP -
HSA-MIR-124-3P SNX9 +
HSA-MIR-124-3P RAB31 -
HSA-MIR-124-3P AHRR -
HSA-MIR-124-3P NCAPH2 -
HSA-MIR-124-3P FBXO17 -
HSA-MIR-124-3P SYNE1 -
HSA-MIR-124-3P EEA1 +
HSA-MIR-124-3P HELLS -
HSA-MIR-124-3P PRRX1 +
HSA-MIR-124-3P EVI2A -
HSA-MIR-124-3P G3BP1 +
HSA-MIR-124-3P SNX7 +
HSA-MIR-124-3P FAXDC2 -
HSA-MIR-124-3P PLXNB2 -
HSA-MIR-124-3P CD59 +
HSA-MIR-124-3P SS18L2 -
HSA-MIR-124-3P MFSD12 +
HSA-MIR-124-3P BTC -
HSA-MIR-124-3P GBP1 +
HSA-MIR-124-3P ANKRD27 -
HSA-MIR-124-3P PLOD1 +
HSA-MIR-124-3P SULF1 -
HSA-MIR-124-3P CPM -
HSA-MIR-124-3P CCDC142 -
HSA-MIR-124-3P TRPC1 -
HSA-MIR-124-3P STOM -
HSA-MIR-124-3P ATRIP +
HSA-MIR-124-3P SEPT2 +
HSA-MIR-124-3P LITAF +
HSA-MIR-124-3P PQLC3 +
HSA-MIR-124-3P DDIT4 +
HSA-MIR-124-3P FGFBP1 -
HSA-MIR-124-3P SHC1 +
HSA-MIR-124-3P SAMD11 +
HSA-MIR-124-3P BABAM1 -
HSA-MIR-124-3P JUP +
HSA-MIR-124-3P EGR2 -
HSA-MIR-124-3P PDLIM7 +
HSA-MIR-124-3P SENP8 -
HSA-MIR-124-3P NEDD4 -
HSA-MIR-124-3P LMNA -
HSA-MIR-124-3P PTP4A2 -
HSA-MIR-124-3P TUBA1A -
HSA-MIR-124-3P MYH9 +
HSA-MIR-124-3P ANKS3 +
HSA-MIR-124-3P ELP2 -
HSA-MIR-124-3P H6PD -
HSA-MIR-124-3P KCNK1 +
HSA-MIR-124-3P DCTD -
HSA-MIR-124-3P ROM1 +
HSA-MIR-124-3P TLN1 -
HSA-MIR-124-3P DPF2 +
HSA-MIR-124-3P SLC25A30 +
HSA-MIR-124-3P SHPK +
HSA-MIR-124-3P LIN28A -
HSA-MIR-124-3P GRAMD3 +
HSA-MIR-124-3P ACTR8 +
HSA-MIR-124-3P TGDS +
HSA-MIR-124-3P DACT1 +
HSA-MIR-124-3P PEMT -
HSA-MIR-124-3P LRRC4 -
HSA-MIR-124-3P SRSF3 +
HSA-MIR-124-3P RHOV +
HSA-MIR-124-3P SH3PXD2A +
HSA-MIR-124-3P VNN2 +
HSA-MIR-124-3P GPM6B +
HSA-MIR-124-3P ACTR3 -
HSA-MIR-124-3P SDF2L1 +
HSA-MIR-124-3P EREG -
HSA-MIR-124-3P CD151 +
HSA-MIR-124-3P PGRMC2 +
HSA-MIR-124-3P DSEL -
HSA-MIR-124-3P KAT2A -
HSA-MIR-124-3P GGA2 +
HSA-MIR-124-3P MMP19 +
HSA-MIR-124-3P ANGPTL4 -
HSA-MIR-124-3P MAPKAPK3 -
HSA-MIR-124-3P TMEM44 -
HSA-MIR-124-3P LAMB3 -
HSA-MIR-124-3P FECH +
HSA-MIR-124-3P NUFIP2 +
HSA-MIR-124-3P C1ORF198 +
HSA-MIR-124-3P AHNAK2 +
HSA-MIR-124-3P SERPINH1 +
HSA-MIR-124-3P FAM129B +
HSA-MIR-124-3P NID1 -
HSA-MIR-124-3P TMEM179B +
HSA-MIR-124-3P MISP +
HSA-MIR-124-3P RAVER1 +
HSA-MIR-124-3P ICMT -
HSA-MIR-124-3P FGF1 +
HSA-MIR-124-3P RYK +
HSA-MIR-124-3P ORC1 -
HSA-MIR-124-3P AGTR2 -
HSA-MIR-124-3P TMEM248 -
HSA-MIR-124-3P TMEM43 +
HSA-MIR-124-3P DDX3Y -
HSA-MIR-124-3P PIK3C2A -
HSA-MIR-124-3P CTNND1 +
HSA-MIR-124-3P LOXL4 +
HSA-MIR-124-3P IL18R1 -
HSA-MIR-124-3P AURKB +
HSA-MIR-124-3P DDX3X +
HSA-MIR-124-3P CHSY1 -
HSA-MIR-124-3P UHRF1 +
HSA-MIR-124-3P NRAS +
HSA-MIR-124-3P GTF3C5 +
HSA-MIR-124-3P RAB32 +
HSA-MIR-124-3P DDX51 +
HSA-MIR-124-3P NTF4 -
HSA-MIR-124-3P SPIN1 +
HSA-MIR-124-3P RBPMS -
HSA-MIR-124-3P HN1L +
HSA-MIR-124-3P LRRFIP2 -
HSA-MIR-124-3P SPDL1 -
HSA-MIR-124-3P PLEKHA1 +
HSA-MIR-124-3P SGK1 +
HSA-MIR-124-3P NSUN7 +
HSA-MIR-124-3P MINA +
HSA-MIR-124-3P ADAMTS1 -
HSA-MIR-124-3P ACADVL -
HSA-MIR-124-3P METAP2 -
HSA-MIR-124-3P DISP1 +
HSA-MIR-124-3P FAM177A1 +
HSA-MIR-124-3P PSG3 -
HSA-MIR-124-3P ANO6 -
HSA-MIR-124-3P IFI16 -
HSA-MIR-124-3P TMED10 +
HSA-MIR-124-3P SYPL1 +
HSA-MIR-124-3P CAPRIN1 +
HSA-MIR-124-3P USP47 +
HSA-MIR-124-3P PUS1 +
HSA-MIR-124-3P CHCHD7 +
HSA-MIR-124-3P ZNF395 -
HSA-MIR-124-3P LIN7C +
HSA-MIR-124-3P LAMA1 +
HSA-MIR-124-3P AKT1S1 +
HSA-MIR-124-3P NPLOC4 -
HSA-MIR-124-3P MDFIC +
HSA-MIR-124-3P AMIGO2 -
HSA-MIR-124-3P MKLN1 +
HSA-MIR-124-3P TYK2 +
HSA-MIR-124-3P CARD14 +
HSA-MIR-124-3P KIRREL2 -
HSA-MIR-124-3P CHIC2 -
HSA-MIR-124-3P RAB2A +
HSA-MIR-124-3P MVP -
HSA-MIR-124-3P APPL2 +
HSA-MIR-124-3P RAB8A +
HSA-MIR-124-3P RUFY3 -
HSA-MIR-124-3P FRMD6 +
HSA-MIR-124-3P CNOT11 -
HSA-MIR-124-3P ZNF451 -
HSA-MIR-124-3P CLDND1 +
HSA-MIR-124-3P ILF2 +
HSA-MIR-124-3P SNAI1 -
HSA-MIR-124-3P PEX16 +
HSA-MIR-124-3P METTL7A -
HSA-MIR-124-3P NRTN +
HSA-MIR-124-3P SMPDL3A +
HSA-MIR-124-3P SGPL1 +
HSA-MIR-124-3P SLC30A7 -
HSA-MIR-124-3P CERS2 +
HSA-MIR-124-3P AIM1 +
HSA-MIR-124-3P FLII +
HSA-MIR-124-3P RAB27A -
HSA-MIR-124-3P FBXO18 -
HSA-MIR-124-3P LRRN1 +
HSA-MIR-124-3P SLC22A5 -
HSA-MIR-124-3P ZNF440 -
HSA-MIR-124-3P LGR5 +
HSA-MIR-124-3P XRCC2 +
HSA-MIR-124-3P ANAPC4 +
HSA-MIR-124-3P SLC39A11 -
HSA-MIR-124-3P MRPS11 -
HSA-MIR-124-3P ESYT1 +
HSA-MIR-124-3P TSPAN6 +
HSA-MIR-124-3P THEM6 -
HSA-MIR-124-3P TMED9 -
HSA-MIR-124-3P E2F5 -
HSA-MIR-124-3P CAPRIN2 -
HSA-MIR-124-3P AVEN -
HSA-MIR-124-3P RBM47 +
HSA-MIR-124-3P PHF7 +
HSA-MIR-124-3P ZBTB6 -
HSA-MIR-124-3P EMP1 +
HSA-MIR-124-3P CENPQ +
HSA-MIR-124-3P CYB5A -
HSA-MIR-124-3P PDGFC +
HSA-MIR-124-3P RNPEPL1 -
HSA-MIR-124-3P NR4A3 +
HSA-MIR-124-3P KDELR2 -
HSA-MIR-124-3P SSNA1 -
HSA-MIR-124-3P TAF1A +
HSA-MIR-124-3P TERF2 +
HSA-MIR-124-3P EPDR1 +
HSA-MIR-124-3P ELK3 -
HSA-MIR-124-3P RHOG +
HSA-MIR-124-3P TMEM156 +
HSA-MIR-124-3P PSKH1 +
HSA-MIR-124-3P KIAA1217 +
HSA-MIR-124-3P C1ORF122 -
HSA-MIR-124-3P TRIM37 -
HSA-MIR-124-3P FRAS1 +
HSA-MIR-124-3P CDADC1 +
HSA-MIR-124-3P NR4A1 +
HSA-MIR-124-3P MAP2K3 -
HSA-MIR-124-3P MED10 +
HSA-MIR-124-3P WBSCR16 +
HSA-MIR-124-3P WASF4P -
HSA-MIR-124-3P HOXC9 +
HSA-MIR-124-3P DBNL +
HSA-MIR-124-3P IL6R +
HSA-MIR-124-3P STK38L +
HSA-MIR-124-3P XKRX +
HSA-MIR-124-3P MBNL1 -
HSA-MIR-124-3P AMMECR1 +
HSA-MIR-124-3P MOV10 +
HSA-MIR-124-3P ZCCHC24 -
HSA-MIR-124-3P FAM167A +
HSA-MIR-124-3P RHOC +
HSA-MIR-124-3P TGM1 +
HSA-MIR-124-3P RAD51AP1 -
HSA-MIR-124-3P HADHA +
HSA-MIR-124-3P GALNT7 -
HSA-MIR-124-3P DPH5 -
HSA-MIR-124-3P ATG4A -
HSA-MIR-124-3P TUB +
HSA-MIR-124-3P PPIF -
HSA-MIR-124-3P SLC46A3 +
HSA-MIR-124-3P RIPK4 +
HSA-MIR-124-3P SOS2 +
HSA-MIR-124-3P COL4A4 +
HSA-MIR-124-3P PALLD -
HSA-MIR-124-3P PLEKHA7 -
HSA-MIR-124-3P FLOT2 +
HSA-MIR-124-3P TRIM4 +
HSA-MIR-124-3P CHSY3 +
HSA-MIR-124-3P TFB2M -
HSA-MIR-124-3P ARFIP1 +
HSA-MIR-124-3P CLTA -
HSA-MIR-124-3P DUSP2 +
HSA-MIR-124-3P YBX1 +
HSA-MIR-124-3P SC5D -
HSA-MIR-124-3P ATP8B3 +
HSA-MIR-124-3P PBX1 -
HSA-MIR-124-3P PTBP1 +
HSA-MIR-124-3P POC1B +
HSA-MIR-124-3P MOGS -
HSA-MIR-124-3P DNAH5 -
HSA-MIR-124-3P RBBP9 -
HSA-MIR-124-3P NPM3 -
HSA-MIR-124-3P TPCN2 +
HSA-MIR-124-3P HCN2 -
HSA-MIR-124-3P IGFN1 +
HSA-MIR-124-3P KANK2 +
HSA-MIR-124-3P SLU7 -
HSA-MIR-124-3P GMCL1P1 +
HSA-MIR-124-3P DDX50 -
HSA-MIR-124-3P CDC14B +
HSA-MIR-124-3P KIAA1804 -
HSA-MIR-124-3P PTPRB -
HSA-MIR-124-3P VASN +
HSA-MIR-124-3P NIP7 +
HSA-MIR-124-3P TXLNA +
HSA-MIR-124-3P IL8 +
HSA-MIR-124-3P NT5C1B -
HSA-MIR-124-3P LMNB1 -
HSA-MIR-124-3P TWIST2 -
HSA-MIR-124-3P NT5E -
HSA-MIR-124-3P PXN +
HSA-MIR-124-3P MAPK1IP1L -
HSA-MIR-124-3P PHACTR2 +
HSA-MIR-124-3P GTPBP8 -
HSA-MIR-124-3P DNMBP +
HSA-MIR-124-3P TMEM45A +
HSA-MIR-124-3P SH2B3 +
HSA-MIR-124-3P MARCH11 +
HSA-MIR-124-3P KANK1 +
HSA-MIR-124-3P FGF5 +
HSA-MIR-124-3P PES1 -
HSA-MIR-124-3P SRSF5 +
HSA-MIR-124-3P SPRY2 +
HSA-MIR-124-3P LOXL1 +
HSA-MIR-124-3P SHE -
HSA-MIR-124-3P FAM76A -
HSA-MIR-124-3P CC2D2A +
HSA-MIR-124-3P KCNC4 -
HSA-MIR-124-3P RAB3IL1 -
HSA-MIR-124-3P SNRPD3 +
HSA-MIR-124-3P SLC25A39 +
HSA-MIR-124-3P MTCH1 +
HSA-MIR-124-3P TP53INP1 +
HSA-MIR-124-3P EHD2 +
HSA-MIR-124-3P PSME3 -
HSA-MIR-124-3P WISP2 -
HSA-MIR-124-3P NID2 +
HSA-MIR-124-3P TTC7A -
HSA-MIR-124-3P KIF13A -
HSA-MIR-124-3P MTUS2 -
HSA-MIR-124-3P ZNHIT6 +
HSA-MIR-124-3P CHRAC1 -
HSA-MIR-124-3P USP5 +
HSA-MIR-124-3P DOK7 +
HSA-MIR-124-3P EFNA1 +
HSA-MIR-124-3P FMNL2 -
HSA-MIR-124-3P CSGALNACT1 +
HSA-MIR-124-3P HSD17B2 -
HSA-MIR-124-3P PABPC4 -
HSA-MIR-124-3P OASL +
HSA-MIR-124-3P LIMCH1 +
HSA-MIR-124-3P DHCR24 -
HSA-MIR-124-3P SMCR7L +
HSA-MIR-124-3P GALNT3 -
HSA-MIR-124-3P KIAA1704 +
HSA-MIR-124-3P ECE1 -
HSA-MIR-124-3P FCF1 +
HSA-MIR-124-3P B4GALT5 -
HSA-MIR-124-3P SPTA1 -
HSA-MIR-124-3P DVL2 +
HSA-MIR-124-3P CD164 +
HSA-MIR-124-3P EIF3B +
HSA-MIR-124-3P SEC14L3 +
HSA-MIR-124-3P FCHO2 -
HSA-MIR-124-3P SLC35G1 +
HSA-MIR-124-3P PRRX2 +
HSA-MIR-124-3P VANGL1 +
HSA-MIR-124-3P NLGN4Y -
HSA-MIR-124-3P FCHSD2 -
HSA-MIR-124-3P ANKRD42 -
HSA-MIR-124-3P ABHD4 +
HSA-MIR-124-3P TGOLN2 -
HSA-MIR-124-3P SKIL +
HSA-MIR-124-3P ANO1 -
HSA-MIR-124-3P MUC1 +
HSA-MIR-124-3P SLC25A36 +
HSA-MIR-124-3P SOGA2 +
HSA-MIR-124-3P SNX16 +
HSA-MIR-124-3P F11R +
HSA-MIR-124-3P MAPK14 -
HSA-MIR-124-3P NCF2 -
HSA-MIR-124-3P FPGS +
HSA-MIR-124-3P C8ORF33 -
HSA-MIR-124-3P SH2D3A -
HSA-MIR-124-3P PTRF +
HSA-MIR-124-3P RFX1 -
HSA-MIR-124-3P SIX4 -
HSA-MIR-124-3P FTSJ1 -
HSA-MIR-124-3P KIF7 +
HSA-MIR-124-3P MICAL1 -
HSA-MIR-124-3P LDLRAD4 -
HSA-MIR-124-3P AHR +
HSA-MIR-124-3P MYH7B -
HSA-MIR-124-3P MAD2L2 +
HSA-MIR-124-3P DKC1 +
HSA-MIR-124-3P PTBP3 +
HSA-MIR-124-3P NMNAT1 +
HSA-MIR-124-3P TUBE1 +
HSA-MIR-124-3P PI4K2B -
HSA-MIR-124-3P PTPN11 +
HSA-MIR-124-3P ID4 +
HSA-MIR-124-3P NAT6 -
HSA-MIR-124-3P PSG9 -
HSA-MIR-124-3P TMEM184B -
HSA-MIR-124-3P HLA-A -
HSA-MIR-124-3P ANGPTL7 +
HSA-MIR-124-3P PDSS1 +
HSA-MIR-124-3P FNDC3B +
HSA-MIR-124-3P PNP -
HSA-MIR-124-3P CD55 +
HSA-MIR-124-3P PARN +
HSA-MIR-124-3P KCNK2 +
HSA-MIR-124-3P NARG2 +
HSA-MIR-124-3P SLC26A4 +
HSA-MIR-124-3P DRAM1 -
HSA-MIR-124-3P ERF -
HSA-MIR-124-3P HOXC4 +
HSA-MIR-124-3P TCF3 +
HSA-MIR-124-3P CAST +
HSA-MIR-124-3P THPO +
HSA-MIR-124-3P DYNC2H1 +
HSA-MIR-124-3P VIT -
HSA-MIR-124-3P RBM24 -
HSA-MIR-124-3P BVES -
HSA-MIR-124-3P NBL1 -
HSA-MIR-124-3P IKBKE -
HSA-MIR-124-3P PUS3 -
HSA-MIR-124-3P DDX6 +
HSA-MIR-124-3P RASSF5 -
HSA-MIR-124-3P TIMP3 -
HSA-MIR-124-3P HS2ST1 +
HSA-MIR-124-3P RFWD3 -
HSA-MIR-124-3P TSN -
HSA-MIR-124-3P KIAA0930 +
HSA-MIR-124-3P KDM2A +
HSA-MIR-124-3P POLR2L +
HSA-MIR-124-3P ASPRV1 +
HSA-MIR-124-3P SECTM1 +
HSA-MIR-124-3P MORC4 -
HSA-MIR-124-3P CXXC1 +
HSA-MIR-124-3P C11ORF82 +
HSA-MIR-124-3P SLC1A3 +
HSA-MIR-124-3P FAM105A -
HSA-MIR-124-3P SERPINB2 +
HSA-MIR-124-3P MYPN +
HSA-MIR-124-3P TNFRSF12A +
HSA-MIR-124-3P LIMD1 -
HSA-MIR-124-3P LRRC2 +
HSA-MIR-124-3P KLF2 +
HSA-MIR-124-3P TPRA1 -
HSA-MIR-124-3P AKAP4 -
HSA-MIR-124-3P KATNA1 -
HSA-MIR-124-3P ACSL5 +
HSA-MIR-124-3P ANPEP +
HSA-MIR-124-3P PSD4 +
HSA-MIR-124-3P LDLR -
HSA-MIR-124-3P VAMP8 +
HSA-MIR-124-3P LTA4H -
HSA-MIR-124-3P PPRC1 -
HSA-MIR-124-3P CCM2L +
HSA-MIR-124-3P MLLT4 -
HSA-MIR-124-3P RARG -
HSA-MIR-124-3P MAML1 -
HSA-MIR-124-3P CXCL1 +
HSA-MIR-124-3P MKX +
HSA-MIR-124-3P ACAA2 -
HSA-MIR-124-3P COL8A2 -
HSA-MIR-124-3P PRSS50 +
HSA-MIR-124-3P MAN2A1 +
HSA-MIR-124-3P OAF -
HSA-MIR-124-3P CTHRC1 +
HSA-MIR-124-3P IGFBP3 -
HSA-MIR-124-3P CTNS +
HSA-MIR-124-3P RAET1E +
HSA-MIR-124-3P ZWINT +
HSA-MIR-124-3P GSN -
HSA-MIR-124-3P PPP2R1B +
HSA-MIR-124-3P TARBP1 -
HSA-MIR-124-3P THAP2 +
HSA-MIR-124-3P CRLF1 +
HSA-MIR-124-3P FAM206A -
HSA-MIR-124-3P TAX1BP3 -
HSA-MIR-124-3P GOLT1B -
HSA-MIR-124-3P BEND3 +
HSA-MIR-124-3P CDON +
HSA-MIR-124-3P SDC4 -
HSA-MIR-124-3P ERBB2 +
HSA-MIR-124-3P C8ORF22 +
HSA-MIR-124-3P CDH12 -
HSA-MIR-124-3P PLA2G7 -
HSA-MIR-124-3P CNP +
HSA-MIR-124-3P RFX2 +
HSA-MIR-124-3P PLEKHG4 -
HSA-MIR-124-3P CCNA1 +
HSA-MIR-124-3P PPARA +
HSA-MIR-124-3P RFC3 -
HSA-MIR-124-3P ROR1 -
HSA-MIR-124-3P RDH10 -
HSA-MIR-124-3P GOLGA7 +
HSA-MIR-124-3P OSBPL8 -
HSA-MIR-124-3P RHBDF1 +
HSA-MIR-124-3P HEATR5A -
HSA-MIR-124-3P SEC11A -
HSA-MIR-124-3P PLA2G4C +
HSA-MIR-124-3P GPR161 +
HSA-MIR-124-3P CTSH -
HSA-MIR-124-3P ASCC2 -
HSA-MIR-124-3P GPX7 -
HSA-MIR-124-3P PAQR3 -
HSA-MIR-124-3P NME4 -
HSA-MIR-124-3P GK5 -
HSA-MIR-124-3P XBP1 +
HSA-MIR-124-3P NDE1 +
HSA-MIR-124-3P SYNJ2BP +
HSA-MIR-124-3P HNRNPCL1 +
HSA-MIR-124-3P EVI5 -
HSA-MIR-124-3P ID3 +
HSA-MIR-124-3P OGFOD2 +
HSA-MIR-124-3P RRAS2 +
HSA-MIR-124-3P GPATCH4 -
HSA-MIR-124-3P LSM10 +
HSA-MIR-124-3P MFAP4 +
HSA-MIR-124-3P MALL +
HSA-MIR-124-3P TRPS1 +
HSA-MIR-124-3P MVD +
HSA-MIR-124-3P E2F4 +
HSA-MIR-124-3P LHX2 +
HSA-MIR-124-3P PRKAG1 +
HSA-MIR-124-3P ARPP21 +
HSA-MIR-124-3P BMP6 -
HSA-MIR-124-3P BRE +
HSA-MIR-124-3P ABCF2 +
HSA-MIR-124-3P GNAI3 +
HSA-MIR-124-3P CRB1 -
HSA-MIR-124-3P CABLES1 +
HSA-MIR-124-3P NRG1 -
HSA-MIR-124-3P DCAF5 +
HSA-MIR-124-3P LLPH +
HSA-MIR-124-3P BARX1 -
HSA-MIR-124-3P NPR1 +
HSA-MIR-124-3P AIF1L -
HSA-MIR-124-3P FBLIM1 +
HSA-MIR-124-3P LRRC58 +
HSA-MIR-124-3P PNPLA2 +
HSA-MIR-124-3P CNN3 -
HSA-MIR-124-3P G3BP2 -
HSA-MIR-124-3P IVD -
HSA-MIR-124-3P STK36 +
HSA-MIR-124-3P DIS3 +
HSA-MIR-124-3P SLC35A2 +
HSA-MIR-124-3P TOM1L1 -
HSA-MIR-124-3P DZIP1 +
HSA-MIR-124-3P TCOF1 -
HSA-MIR-124-3P PIAS1 -
HSA-MIR-124-3P MAP3K8 -
HSA-MIR-124-3P CCDC121 +
HSA-MIR-124-3P LRIG1 -
HSA-MIR-124-3P TMTC2 -
HSA-MIR-124-3P RNF141 -
HSA-MIR-124-3P LIMD2 +
HSA-MIR-124-3P MPHOSPH10 +
HSA-MIR-1292-5P SOX4 -
HSA-MIR-365A-3P CCND1 +
HSA-MIR-365A-3P SHC1 -
HSA-MIR-365A-3P CDC25A +
HSA-MIR-365A-3P BAX -
HSA-MIR-365A-3P MAX -
HSA-MIR-365A-3P KRAS +
HSA-MIR-302B-3P BMI1 -
HSA-MIR-302B-3P RHOC +
HSA-MIR-302B-3P TGFBR2 +
HSA-MIR-302B-3P HDAC4 +
HSA-MIR-26A-5P BAG4 +
HSA-MIR-26A-5P EZH2 +
HSA-MIR-26A-5P RB1 +
HSA-MIR-26A-5P PLAG1 -
HSA-MIR-26A-5P ADAM17 +
HSA-MIR-26A-5P DNMT3B -
HSA-MIR-26A-5P GSK3B +
HSA-MIR-223-3P MSMO1 +
HSA-MIR-223-3P SNX24 +
HSA-MIR-223-3P NFIA -
HSA-MIR-223-3P TAL1 -
HSA-MIR-223-3P FBXW7 +
HSA-MIR-223-3P IGF1R -
HSA-MIR-223-3P ZNF365 -
HSA-MIR-223-3P SECISBP2L -
HSA-MIR-223-3P TWF1 -
HSA-MIR-223-3P PARP1 -
HSA-MIR-223-3P SMARCD1 -
HSA-MIR-223-3P PRDM1 +
HSA-MIR-223-3P NAMPT -
HSA-MIR-223-3P CDS1 +
HSA-MIR-7-5P CASP9 +
HSA-MIR-7-5P SLC35A5 +
HSA-MIR-7-5P SLC25A15 -
HSA-MIR-7-5P EXOC3 +
HSA-MIR-7-5P MGLL +
HSA-MIR-7-5P CNN3 +
HSA-MIR-7-5P PRDM8 +
HSA-MIR-7-5P NDC1 +
HSA-MIR-7-5P IGSF3 +
HSA-MIR-7-5P MFSD10 +
HSA-MIR-7-5P SRM +
HSA-MIR-7-5P PPIF -
HSA-MIR-7-5P POLE4 -
HSA-MIR-7-5P TMEM38B +
HSA-MIR-7-5P OAS2 +
HSA-MIR-7-5P RDH16 +
HSA-MIR-7-5P HPS6 -
HSA-MIR-7-5P DCAF7 +
HSA-MIR-7-5P IFNE -
HSA-MIR-7-5P KIAA0247 +
HSA-MIR-7-5P PLEKHH1 -
HSA-MIR-7-5P GRINA +
HSA-MIR-7-5P PFN2 +
HSA-MIR-7-5P LUC7L2 -
HSA-MIR-7-5P RPL15 -
HSA-MIR-7-5P PSME3 +
HSA-MIR-7-5P EIF5A2 +
HSA-MIR-7-5P KRTAP11-1 -
HSA-MIR-7-5P ADCY9 -
HSA-MIR-7-5P MS4A4A +
HSA-MIR-7-5P SCAMP2 -
HSA-MIR-7-5P HMGN4 -
HSA-MIR-7-5P IDE -
HSA-MIR-7-5P PCED1B +
HSA-MIR-7-5P TBC1D2B +
HSA-MIR-7-5P EIF4E +
HSA-MIR-7-5P TGOLN2 +
HSA-MIR-7-5P HDLBP +
HSA-MIR-7-5P ADAMTS17 +
HSA-MIR-7-5P MINA +
HSA-MIR-7-5P WNT8B +
HSA-MIR-7-5P MPDU1 -
HSA-MIR-7-5P MAP1B +
HSA-MIR-7-5P UBE3C -
HSA-MIR-7-5P TRIM47 -
HSA-MIR-7-5P ILF3 +
HSA-MIR-7-5P CFLAR -
HSA-MIR-7-5P CDC37 -
HSA-MIR-7-5P CAV1 +
HSA-MIR-7-5P DUSP23 -
HSA-MIR-7-5P PMEPA1 +
HSA-MIR-7-5P KRT7 -
HSA-MIR-7-5P RNF128 +
HSA-MIR-7-5P PIK3CB +
HSA-MIR-7-5P SH3BP4 -
HSA-MIR-7-5P NDFIP2 +
HSA-MIR-7-5P WDR45 -
HSA-MIR-7-5P SOLH -
HSA-MIR-7-5P PLEC -
HSA-MIR-7-5P CALU -
HSA-MIR-7-5P CXCL5 +
HSA-MIR-7-5P ZFAND4 -
HSA-MIR-7-5P TPP1 +
HSA-MIR-7-5P KIF24 +
HSA-MIR-7-5P TPGS2 +
HSA-MIR-7-5P UBE2R2 +
HSA-MIR-7-5P ZP3 +
HSA-MIR-7-5P RHBDF2 +
HSA-MIR-7-5P CKAP4 -
HSA-MIR-7-5P SLC52A2 -
HSA-MIR-7-5P SLC25A39 -
HSA-MIR-7-5P SAMSN1 -
HSA-MIR-7-5P TTLL12 -
HSA-MIR-7-5P MARCKSL1 +
HSA-MIR-7-5P SCARB2 -
HSA-MIR-7-5P PARP11 +
HSA-MIR-7-5P SLC26A3 -
HSA-MIR-7-5P SHISA5 -
HSA-MIR-7-5P VPS13D +
HSA-MIR-7-5P SERP1 +
HSA-MIR-7-5P TMEM97 -
HSA-MIR-7-5P AP3M1 +
HSA-MIR-7-5P RSPRY1 +
HSA-MIR-7-5P AGK -
HSA-MIR-7-5P EIF2S3 +
HSA-MIR-7-5P ENTPD6 +
HSA-MIR-7-5P DUS1L +
HSA-MIR-7-5P CTDSP1 -
HSA-MIR-7-5P KRTAP4-2 -
HSA-MIR-7-5P PDE4D +
HSA-MIR-7-5P MATR3 +
HSA-MIR-7-5P GFRA1 +
HSA-MIR-7-5P DSC2 -
HSA-MIR-7-5P TCOF1 +
HSA-MIR-7-5P RPS19BP1 +
HSA-MIR-7-5P ZNF555 +
HSA-MIR-7-5P TNP1 -
HSA-MIR-7-5P GJC1 +
HSA-MIR-7-5P UBQLN4 +
HSA-MIR-7-5P MAS1L +
HSA-MIR-7-5P PLEKHB1 -
HSA-MIR-7-5P CACNG5 -
HSA-MIR-7-5P RYK -
HSA-MIR-7-5P EHD1 +
HSA-MIR-7-5P PITPNC1 +
HSA-MIR-7-5P ATF7IP2 +
HSA-MIR-7-5P CALM3 +
HSA-MIR-7-5P GPR19 +
HSA-MIR-7-5P EIF4EBP2 +
HSA-MIR-7-5P ALDH3A2 -
HSA-MIR-7-5P LRRC59 -
HSA-MIR-7-5P PAPPA -
